community,sv,count,fract
16s__SRR2940938,sv-7996:16s__SRR2940925,38,0.004077690739349715
16s__SRR2940938,sv-8133:16s__SRR2940916,4,0.00042923060414207535
16s__SRR2940938,sv-8305:16s__SRR2940936,1,0.00010730765103551884
16s__SRR2940938,sv-8354:16s__SRR2940920,15,0.0016096147655327824
16s__SRR2940938,sv-8358:16s__SRR2940978,6,0.000643845906213113
16s__SRR2940938,sv-8368:16s__SRR2940934,30,0.003219229531065565
16s__SRR2940938,sv-8475:16s__SRR2940934,9,0.0009657688593196694
16s__SRR2940938,sv-8573:16s__SRR2940934,21,0.0022534606717458956
16s__SRR2940938,sv-8772:16s__SRR2940934,8,0.0008584612082841507
16s__SRR2940938,sv-8833:16s__SRR2940914,7,0.0007511535572486319
16s__SRR2940938,sv-8896:16s__SRR2940934,3,0.0003219229531065565
16s__SRR2940938,sv-8936:16s__SRR2940917,8,0.0008584612082841507
16s__SRR2940938,sv-8959:16s__SRR2940932,6,0.000643845906213113
16s__SRR2940938,sv-9143:16s__SRR2940911,5,0.0005365382551775941
16s__SRR2940938,sv-9321:16s__SRR2940934,4,0.00042923060414207535
16s__SRR2940938,sv-9358:16s__SRR2940934,5,0.0005365382551775941
16s__SRR2940938,sv-9387:16s__SRR2940934,99,0.010623457452516364
16s__SRR2940938,sv-9586:16s__SRR2940934,5,0.0005365382551775941
16s__SRR2940938,sv-9693:16s__SRR2940911,2,0.00021461530207103768
16s__SRR2940938,sv-9797:16s__SRR2940911,1,0.00010730765103551884
16s__SRR2940938,sv-9834:16s__SRR2940933,3,0.0003219229531065565
16s__SRR2940938,sv-9951:16s__SRR2940934,87,0.009335765640090138
16s__SRR2940938,sv-10062:16s__SRR2940934,4,0.00042923060414207535
16s__SRR2940938,sv-10281:16s__SRR2940914,2,0.00021461530207103768
16s__SRR2940938,sv-10538:16s__SRR2940938,87,0.009335765640090138
16s__SRR2940938,sv-10567:16s__SRR2940914,11,0.0011803841613907073
16s__SRR2940938,sv-10619:16s__SRR2940934,3,0.0003219229531065565
16s__SRR2940938,sv-10664:16s__SRR2940915,6,0.000643845906213113
16s__SRR2940938,sv-10742:16s__SRR2940934,3,0.0003219229531065565
16s__SRR2940938,sv-11120:16s__SRR2940915,11,0.0011803841613907073
16s__SRR2940938,sv-11241:16s__SRR2940915,66,0.007082304968344243
16s__SRR2940938,sv-11246:16s__SRR2940932,22,0.0023607683227814145
16s__SRR2940938,sv-11249:16s__SRR2940937,4,0.00042923060414207535
16s__SRR2940938,sv-11264:16s__SRR2940913,2,0.00021461530207103768
16s__SRR2940938,sv-11513:16s__SRR2940934,11,0.0011803841613907073
16s__SRR2940938,sv-11590:16s__SRR2940915,4,0.00042923060414207535
16s__SRR2940938,sv-11693:16s__SRR2940945,3,0.0003219229531065565
16s__SRR2940938,sv-11728:16s__SRR2940934,6,0.000643845906213113
16s__SRR2940938,sv-11757:16s__SRR2940932,4,0.00042923060414207535
16s__SRR2940938,sv-11766:16s__SRR2940937,1,0.00010730765103551884
16s__SRR2940938,sv-11796:16s__SRR2940934,5,0.0005365382551775941
16s__SRR2940938,sv-11839:16s__SRR2940911,14,0.0015023071144972637
16s__SRR2940938,sv-11880:16s__SRR2940934,5,0.0005365382551775941
16s__SRR2940938,sv-11918:16s__SRR2940914,5,0.0005365382551775941
16s__SRR2940938,sv-11988:16s__SRR2940934,2,0.00021461530207103768
16s__SRR2940938,sv-12065:16s__SRR2940911,13,0.0013949994634617447
16s__SRR2940938,sv-12066:16s__SRR2940938,71,0.0076188432235218375
16s__SRR2940938,sv-12079:16s__SRR2940934,2,0.00021461530207103768
16s__SRR2940938,sv-12171:16s__SRR2940925,2,0.00021461530207103768
16s__SRR2940938,sv-12230:16s__SRR2940932,7,0.0007511535572486319
16s__SRR2940938,sv-12247:16s__SRR2940934,25,0.002682691275887971
16s__SRR2940938,sv-12249:16s__SRR2940913,1,0.00010730765103551884
16s__SRR2940938,sv-12359:16s__SRR2940987,21,0.0022534606717458956
16s__SRR2940938,sv-12402:16s__SRR2940931,7,0.0007511535572486319
16s__SRR2940938,sv-12534:16s__SRR2940938,51,0.005472690202811461
16s__SRR2940938,sv-12668:16s__SRR2940934,3,0.0003219229531065565
16s__SRR2940938,sv-12678:16s__SRR2940987,9,0.0009657688593196694
16s__SRR2940938,sv-12877:16s__SRR2940978,2,0.00021461530207103768
16s__SRR2940938,sv-12953:16s__SRR2940934,6,0.000643845906213113
16s__SRR2940938,sv-12962:16s__SRR2940911,9,0.0009657688593196694
16s__SRR2940938,sv-13075:16s__SRR2940915,43,0.00461422899452731
16s__SRR2940938,sv-13116:16s__SRR2940934,3,0.0003219229531065565
16s__SRR2940938,sv-13161:16s__SRR2940938,37,0.003970383088314197
16s__SRR2940938,sv-13229:16s__SRR2940923,2,0.00021461530207103768
16s__SRR2940938,sv-13281:16s__SRR2940924,10,0.0010730765103551883
16s__SRR2940938,sv-13306:16s__SRR2940923,1,0.00010730765103551884
16s__SRR2940938,sv-13345:16s__SRR2940926,9,0.0009657688593196694
16s__SRR2940938,sv-13380:16s__SRR2940934,3,0.0003219229531065565
16s__SRR2940938,sv-13417:16s__SRR2940924,5,0.0005365382551775941
16s__SRR2940938,sv-13441:16s__SRR2940934,3,0.0003219229531065565
16s__SRR2940938,sv-13447:16s__SRR2940934,3,0.0003219229531065565
16s__SRR2940938,sv-13462:16s__SRR2940945,2,0.00021461530207103768
16s__SRR2940938,sv-13463:16s__SRR2940934,14,0.0015023071144972637
16s__SRR2940938,sv-13489:16s__SRR2940915,5,0.0005365382551775941
16s__SRR2940938,sv-13509:16s__SRR2940914,2,0.00021461530207103768
16s__SRR2940938,sv-13556:16s__SRR2940927,8,0.0008584612082841507
16s__SRR2940938,sv-13629:16s__SRR2940916,3,0.0003219229531065565
16s__SRR2940938,sv-13671:16s__SRR2940925,3,0.0003219229531065565
16s__SRR2940938,sv-13711:16s__SRR2940934,1,0.00010730765103551884
16s__SRR2940938,sv-13828:16s__SRR2940938,54,0.005794613155918017
16s__SRR2940938,sv-13864:16s__SRR2940927,8,0.0008584612082841507
16s__SRR2940938,sv-13877:16s__SRR2940925,1,0.00010730765103551884
16s__SRR2940938,sv-13882:16s__SRR2940925,4,0.00042923060414207535
16s__SRR2940938,sv-13929:16s__SRR2940925,2,0.00021461530207103768
16s__SRR2940938,sv-13970:16s__SRR2940937,11,0.0011803841613907073
16s__SRR2940938,sv-14048:16s__SRR2940931,3,0.0003219229531065565
16s__SRR2940938,sv-14099:16s__SRR2940945,5,0.0005365382551775941
16s__SRR2940938,sv-14227:16s__SRR2940934,2,0.00021461530207103768
16s__SRR2940938,sv-14243:16s__SRR2940938,48,0.005150767249704904
16s__SRR2940938,sv-14244:16s__SRR2940938,48,0.005150767249704904
16s__SRR2940938,sv-14332:16s__SRR2940938,39,0.004184998390385234
16s__SRR2940938,sv-14395:16s__SRR2940937,7,0.0007511535572486319
16s__SRR2940938,sv-14425:16s__SRR2940938,31,0.003326537182101084
16s__SRR2940938,sv-14443:16s__SRR2940938,45,0.004828844296598347
16s__SRR2940938,sv-14451:16s__SRR2940931,2,0.00021461530207103768
16s__SRR2940938,sv-14511:16s__SRR2940938,40,0.004292306041420753
16s__SRR2940938,sv-14566:16s__SRR2940945,2,0.00021461530207103768
16s__SRR2940938,sv-14653:16s__SRR2940934,10,0.0010730765103551883
16s__SRR2940938,sv-14666:16s__SRR2940916,1,0.00010730765103551884
16s__SRR2940938,sv-14715:16s__SRR2940934,1,0.00010730765103551884
16s__SRR2940938,sv-14742:16s__SRR2940923,6,0.000643845906213113
16s__SRR2940938,sv-14748:16s__SRR2940911,8,0.0008584612082841507
16s__SRR2940938,sv-14752:16s__SRR2940915,1,0.00010730765103551884
16s__SRR2940938,sv-14790:16s__SRR2940926,4,0.00042923060414207535
16s__SRR2940938,sv-14849:16s__SRR2940934,14,0.0015023071144972637
16s__SRR2940938,sv-14981:16s__SRR2940931,2,0.00021461530207103768
16s__SRR2940938,sv-15094:16s__SRR2940934,16,0.0017169224165683014
16s__SRR2940938,sv-15108:16s__SRR2940987,4,0.00042923060414207535
16s__SRR2940938,sv-15115:16s__SRR2940938,36,0.0038630754372786778
16s__SRR2940938,sv-15262:16s__SRR2940911,16,0.0017169224165683014
16s__SRR2940938,sv-15367:16s__SRR2940911,1,0.00010730765103551884
16s__SRR2940938,sv-15383:16s__SRR2940911,8,0.0008584612082841507
16s__SRR2940938,sv-15415:16s__SRR2940923,8,0.0008584612082841507
16s__SRR2940938,sv-15419:16s__SRR2940911,12,0.001287691812426226
16s__SRR2940938,sv-15428:16s__SRR2940938,26,0.0027899989269234895
16s__SRR2940938,sv-15439:16s__SRR2940919,3,0.0003219229531065565
16s__SRR2940938,sv-15471:16s__SRR2940931,4,0.00042923060414207535
16s__SRR2940938,sv-15487:16s__SRR2940934,12,0.001287691812426226
16s__SRR2940938,sv-15492:16s__SRR2940914,4,0.00042923060414207535
16s__SRR2940938,sv-15500:16s__SRR2940917,1,0.00010730765103551884
16s__SRR2940938,sv-15536:16s__SRR2940934,3,0.0003219229531065565
16s__SRR2940938,sv-15565:16s__SRR2940938,30,0.003219229531065565
16s__SRR2940938,sv-15607:16s__SRR2940932,2,0.00021461530207103768
16s__SRR2940938,sv-15648:16s__SRR2940929,9,0.0009657688593196694
16s__SRR2940938,sv-15658:16s__SRR2940923,1,0.00010730765103551884
16s__SRR2940938,sv-15692:16s__SRR2940917,3,0.0003219229531065565
16s__SRR2940938,sv-15781:16s__SRR2940938,27,0.0028973065779590084
16s__SRR2940938,sv-15857:16s__SRR2940938,26,0.0027899989269234895
16s__SRR2940938,sv-15858:16s__SRR2940934,5,0.0005365382551775941
16s__SRR2940938,sv-15864:16s__SRR2940931,3,0.0003219229531065565
16s__SRR2940938,sv-15876:16s__SRR2940934,7,0.0007511535572486319
16s__SRR2940938,sv-15923:16s__SRR2940931,10,0.0010730765103551883
16s__SRR2940938,sv-16025:16s__SRR2940934,1,0.00010730765103551884
16s__SRR2940938,sv-16027:16s__SRR2940921,4,0.00042923060414207535
16s__SRR2940938,sv-16046:16s__SRR2940920,7,0.0007511535572486319
16s__SRR2940938,sv-16074:16s__SRR2940931,5,0.0005365382551775941
16s__SRR2940938,sv-16171:16s__SRR2940929,4,0.00042923060414207535
16s__SRR2940938,sv-16195:16s__SRR2940911,4,0.00042923060414207535
16s__SRR2940938,sv-16197:16s__SRR2940934,13,0.0013949994634617447
16s__SRR2940938,sv-16236:16s__SRR2940938,22,0.0023607683227814145
16s__SRR2940938,sv-16237:16s__SRR2940938,22,0.0023607683227814145
16s__SRR2940938,sv-16243:16s__SRR2940934,2,0.00021461530207103768
16s__SRR2940938,sv-16336:16s__SRR2940934,4,0.00042923060414207535
16s__SRR2940938,sv-16382:16s__SRR2940938,15,0.0016096147655327824
16s__SRR2940938,sv-16395:16s__SRR2940934,7,0.0007511535572486319
16s__SRR2940938,sv-16435:16s__SRR2940934,6,0.000643845906213113
16s__SRR2940938,sv-16443:16s__SRR2940934,4,0.00042923060414207535
16s__SRR2940938,sv-16447:16s__SRR2940931,1,0.00010730765103551884
16s__SRR2940938,sv-16487:16s__SRR2940938,19,0.0020388453696748576
16s__SRR2940938,sv-16495:16s__SRR2940938,17,0.0018242300676038201
16s__SRR2940938,sv-16521:16s__SRR2940934,3,0.0003219229531065565
16s__SRR2940938,sv-16593:16s__SRR2940938,18,0.0019315377186393389
16s__SRR2940938,sv-16630:16s__SRR2940931,9,0.0009657688593196694
16s__SRR2940938,sv-16631:16s__SRR2940921,4,0.00042923060414207535
16s__SRR2940938,sv-16640:16s__SRR2940938,10,0.0010730765103551883
16s__SRR2940938,sv-16690:16s__SRR2940938,17,0.0018242300676038201
16s__SRR2940938,sv-16788:16s__SRR2940938,16,0.0017169224165683014
16s__SRR2940938,sv-16789:16s__SRR2940938,16,0.0017169224165683014
16s__SRR2940938,sv-16790:16s__SRR2940938,16,0.0017169224165683014
16s__SRR2940938,sv-16811:16s__SRR2940934,5,0.0005365382551775941
16s__SRR2940938,sv-16874:16s__SRR2940926,5,0.0005365382551775941
16s__SRR2940938,sv-16893:16s__SRR2940911,3,0.0003219229531065565
16s__SRR2940938,sv-16898:16s__SRR2940938,15,0.0016096147655327824
16s__SRR2940938,sv-16899:16s__SRR2940938,15,0.0016096147655327824
16s__SRR2940938,sv-16900:16s__SRR2940938,15,0.0016096147655327824
16s__SRR2940938,sv-16930:16s__SRR2940914,1,0.00010730765103551884
16s__SRR2940938,sv-16959:16s__SRR2940988,1,0.00010730765103551884
16s__SRR2940938,sv-16995:16s__SRR2940915,2,0.00021461530207103768
16s__SRR2940938,sv-17002:16s__SRR2940915,1,0.00010730765103551884
16s__SRR2940938,sv-17024:16s__SRR2940945,1,0.00010730765103551884
16s__SRR2940938,sv-17058:16s__SRR2940934,5,0.0005365382551775941
16s__SRR2940938,sv-17070:16s__SRR2940926,1,0.00010730765103551884
16s__SRR2940938,sv-17076:16s__SRR2940938,11,0.0011803841613907073
16s__SRR2940938,sv-17077:16s__SRR2940931,3,0.0003219229531065565
16s__SRR2940938,sv-17081:16s__SRR2940934,1,0.00010730765103551884
16s__SRR2940938,sv-17082:16s__SRR2940934,2,0.00021461530207103768
16s__SRR2940938,sv-17096:16s__SRR2940938,13,0.0013949994634617447
16s__SRR2940938,sv-17097:16s__SRR2940938,13,0.0013949994634617447
16s__SRR2940938,sv-17098:16s__SRR2940938,13,0.0013949994634617447
16s__SRR2940938,sv-17108:16s__SRR2940934,2,0.00021461530207103768
16s__SRR2940938,sv-17112:16s__SRR2940934,2,0.00021461530207103768
16s__SRR2940938,sv-17149:16s__SRR2940924,4,0.00042923060414207535
16s__SRR2940938,sv-17162:16s__SRR2940915,6,0.000643845906213113
16s__SRR2940938,sv-17201:16s__SRR2940938,12,0.001287691812426226
16s__SRR2940938,sv-17202:16s__SRR2940938,12,0.001287691812426226
16s__SRR2940938,sv-17219:16s__SRR2940934,1,0.00010730765103551884
16s__SRR2940938,sv-17235:16s__SRR2940915,2,0.00021461530207103768
16s__SRR2940938,sv-17250:16s__SRR2940934,4,0.00042923060414207535
16s__SRR2940938,sv-17254:16s__SRR2940915,4,0.00042923060414207535
16s__SRR2940938,sv-17308:16s__SRR2940934,3,0.0003219229531065565
16s__SRR2940938,sv-17312:16s__SRR2940938,11,0.0011803841613907073
16s__SRR2940938,sv-17313:16s__SRR2940938,11,0.0011803841613907073
16s__SRR2940938,sv-17338:16s__SRR2940934,3,0.0003219229531065565
16s__SRR2940938,sv-17343:16s__SRR2940938,8,0.0008584612082841507
16s__SRR2940938,sv-17417:16s__SRR2940934,3,0.0003219229531065565
16s__SRR2940938,sv-17454:16s__SRR2940931,3,0.0003219229531065565
16s__SRR2940938,sv-17503:16s__SRR2940931,3,0.0003219229531065565
16s__SRR2940938,sv-17543:16s__SRR2940938,9,0.0009657688593196694
16s__SRR2940938,sv-17544:16s__SRR2940938,9,0.0009657688593196694
16s__SRR2940938,sv-17545:16s__SRR2940938,9,0.0009657688593196694
16s__SRR2940938,sv-17546:16s__SRR2940938,9,0.0009657688593196694
16s__SRR2940938,sv-17547:16s__SRR2940938,9,0.0009657688593196694
16s__SRR2940938,sv-17564:16s__SRR2940931,4,0.00042923060414207535
16s__SRR2940938,sv-17620:16s__SRR2940934,1,0.00010730765103551884
16s__SRR2940938,sv-17672:16s__SRR2940938,8,0.0008584612082841507
16s__SRR2940938,sv-17673:16s__SRR2940938,8,0.0008584612082841507
16s__SRR2940938,sv-17705:16s__SRR2940920,3,0.0003219229531065565
16s__SRR2940938,sv-17733:16s__SRR2940934,3,0.0003219229531065565
16s__SRR2940938,sv-17784:16s__SRR2940938,5,0.0005365382551775941
16s__SRR2940938,sv-17797:16s__SRR2940938,6,0.000643845906213113
16s__SRR2940938,sv-17805:16s__SRR2940938,7,0.0007511535572486319
16s__SRR2940938,sv-17827:16s__SRR2940934,2,0.00021461530207103768
16s__SRR2940938,sv-17835:16s__SRR2940934,2,0.00021461530207103768
16s__SRR2940938,sv-17891:16s__SRR2940931,1,0.00010730765103551884
16s__SRR2940938,sv-17935:16s__SRR2940938,6,0.000643845906213113
16s__SRR2940938,sv-17936:16s__SRR2940938,6,0.000643845906213113
16s__SRR2940938,sv-17937:16s__SRR2940938,6,0.000643845906213113
16s__SRR2940938,sv-17938:16s__SRR2940938,6,0.000643845906213113
16s__SRR2940938,sv-17939:16s__SRR2940938,6,0.000643845906213113
16s__SRR2940938,sv-17951:16s__SRR2940934,3,0.0003219229531065565
16s__SRR2940938,sv-18060:16s__SRR2940916,1,0.00010730765103551884
16s__SRR2940938,sv-18085:16s__SRR2940938,5,0.0005365382551775941
16s__SRR2940938,sv-18086:16s__SRR2940938,5,0.0005365382551775941
16s__SRR2940938,sv-18125:16s__SRR2940934,1,0.00010730765103551884
16s__SRR2940938,sv-18130:16s__SRR2940934,2,0.00021461530207103768
16s__SRR2940938,sv-18184:16s__SRR2940934,2,0.00021461530207103768
16s__SRR2940938,sv-18187:16s__SRR2940915,3,0.0003219229531065565
16s__SRR2940938,sv-18258:16s__SRR2940938,4,0.00042923060414207535
16s__SRR2940938,sv-18259:16s__SRR2940938,4,0.00042923060414207535
16s__SRR2940938,sv-18260:16s__SRR2940938,4,0.00042923060414207535
16s__SRR2940938,sv-18261:16s__SRR2940938,4,0.00042923060414207535
16s__SRR2940938,sv-18433:16s__SRR2940934,2,0.00021461530207103768
16s__SRR2940938,sv-18456:16s__SRR2940938,3,0.0003219229531065565
16s__SRR2940938,sv-18462:16s__SRR2940929,1,0.00010730765103551884
16s__SRR2940938,sv-18653:16s__SRR2940938,2,0.00021461530207103768
16s__SRR2940938,sv-18654:16s__SRR2940938,2,0.00021461530207103768
16s__SRR2940938,sv-18655:16s__SRR2940938,2,0.00021461530207103768
16s__SRR2940938,sv-18656:16s__SRR2940938,2,0.00021461530207103768
16s__SRR2940938,sv-18657:16s__SRR2940938,2,0.00021461530207103768
16s__SRR2940938,sv-18658:16s__SRR2940938,2,0.00021461530207103768
16s__SRR2940938,sv-18659:16s__SRR2940938,2,0.00021461530207103768
16s__SRR2940937,sv-25:16s__SRR2940934,1539,0.05562985722031448
16s__SRR2940937,sv-46:16s__SRR2940932,297,0.01073558648111332
16s__SRR2940937,sv-54:16s__SRR2940932,278,0.010048798120368697
16s__SRR2940937,sv-63:16s__SRR2940914,160,0.0057834809325863
16s__SRR2940937,sv-74:16s__SRR2940978,480,0.0173504427977589
16s__SRR2940937,sv-80:16s__SRR2940934,2,7.229351165732875e-05
16s__SRR2940937,sv-81:16s__SRR2940912,336,0.01214530995843123
16s__SRR2940937,sv-83:16s__SRR2940978,445,0.01608530634375565
16s__SRR2940937,sv-85:16s__SRR2940934,81,0.0029278872221218145
16s__SRR2940937,sv-88:16s__SRR2940914,128,0.00462678474606904
16s__SRR2940937,sv-96:16s__SRR2940934,991,0.0358214350262064
16s__SRR2940937,sv-103:16s__SRR2940914,108,0.003903849629495753
16s__SRR2940937,sv-104:16s__SRR2940929,94,0.0033977950478944513
16s__SRR2940937,sv-110:16s__SRR2940934,184,0.006651003072474245
16s__SRR2940937,sv-117:16s__SRR2940912,251,0.009072835712994758
16s__SRR2940937,sv-120:16s__SRR2940987,1792,0.06477498644496657
16s__SRR2940937,sv-124:16s__SRR2940987,1856,0.06708837881800109
16s__SRR2940937,sv-125:16s__SRR2940934,228,0.008241460328935479
16s__SRR2940937,sv-133:16s__SRR2940945,98,0.003542382071209109
16s__SRR2940937,sv-148:16s__SRR2940934,290,0.010482559190312669
16s__SRR2940937,sv-153:16s__SRR2940929,71,0.0025664196638351708
16s__SRR2940937,sv-178:16s__SRR2940937,565,0.020422917043195373
16s__SRR2940937,sv-197:16s__SRR2940922,219,0.007916139526477498
16s__SRR2940937,sv-202:16s__SRR2940934,139,0.0050243990601843485
16s__SRR2940937,sv-205:16s__SRR2940987,145,0.0052412795951563345
16s__SRR2940937,sv-214:16s__SRR2940917,94,0.0033977950478944513
16s__SRR2940937,sv-217:16s__SRR2940932,160,0.0057834809325863
16s__SRR2940937,sv-220:16s__SRR2940922,149,0.005385866618470992
16s__SRR2940937,sv-227:16s__SRR2940937,435,0.015723838785469003
16s__SRR2940937,sv-243:16s__SRR2940937,531,0.019193927345020786
16s__SRR2940937,sv-249:16s__SRR2940917,6,0.00021688053497198628
16s__SRR2940937,sv-257:16s__SRR2940987,113,0.004084583408639075
16s__SRR2940937,sv-259:16s__SRR2940932,99,0.0035785288270377734
16s__SRR2940937,sv-286:16s__SRR2940937,502,0.018145671425989517
16s__SRR2940937,sv-298:16s__SRR2940912,3,0.00010844026748599314
16s__SRR2940937,sv-306:16s__SRR2940912,7,0.00025302729080065066
16s__SRR2940937,sv-338:16s__SRR2940912,41,0.0014820169889752394
16s__SRR2940937,sv-357:16s__SRR2940945,3,0.00010844026748599314
16s__SRR2940937,sv-399:16s__SRR2940921,23,0.0008313753840592807
16s__SRR2940937,sv-417:16s__SRR2940945,7,0.00025302729080065066
16s__SRR2940937,sv-447:16s__SRR2940912,42,0.0015181637448039038
16s__SRR2940937,sv-475:16s__SRR2940937,535,0.019338514368335443
16s__SRR2940937,sv-512:16s__SRR2940912,210,0.007590818724019519
16s__SRR2940937,sv-517:16s__SRR2940921,16,0.00057834809325863
16s__SRR2940937,sv-528:16s__SRR2940923,27,0.0009759624073739382
16s__SRR2940937,sv-552:16s__SRR2940912,193,0.006976323874932225
16s__SRR2940937,sv-623:16s__SRR2940937,446,0.016121453099584314
16s__SRR2940937,sv-655:16s__SRR2940923,117,0.004229170431953732
16s__SRR2940937,sv-697:16s__SRR2940945,114,0.004120730164467739
16s__SRR2940937,sv-702:16s__SRR2940934,197,0.0071209108982468825
16s__SRR2940937,sv-708:16s__SRR2940923,117,0.004229170431953732
16s__SRR2940937,sv-718:16s__SRR2940923,22,0.0007952286282306163
16s__SRR2940937,sv-754:16s__SRR2940937,451,0.016302186878727636
16s__SRR2940937,sv-765:16s__SRR2940945,106,0.003831556117838424
16s__SRR2940937,sv-775:16s__SRR2940923,8,0.000289174046629315
16s__SRR2940937,sv-789:16s__SRR2940937,388,0.014024941261521779
16s__SRR2940937,sv-842:16s__SRR2940916,20,0.0007229351165732876
16s__SRR2940937,sv-849:16s__SRR2940923,12,0.00043376106994397255
16s__SRR2940937,sv-979:16s__SRR2940934,167,0.006036508223386951
16s__SRR2940937,sv-987:16s__SRR2940934,75,0.002711006687149828
16s__SRR2940937,sv-996:16s__SRR2940932,173,0.006253388758358938
16s__SRR2940937,sv-1007:16s__SRR2940934,104,0.003759262606181095
16s__SRR2940937,sv-1021:16s__SRR2940934,121,0.00437375745526839
16s__SRR2940937,sv-1031:16s__SRR2940934,218,0.007879992770648834
16s__SRR2940937,sv-1069:16s__SRR2940913,27,0.0009759624073739382
16s__SRR2940937,sv-1070:16s__SRR2940923,10,0.0003614675582866438
16s__SRR2940937,sv-1083:16s__SRR2940916,21,0.0007590818724019519
16s__SRR2940937,sv-1086:16s__SRR2940934,93,0.003361648292065787
16s__SRR2940937,sv-1092:16s__SRR2940923,12,0.00043376106994397255
16s__SRR2940937,sv-1115:16s__SRR2940937,275,0.009940357852882704
16s__SRR2940937,sv-1119:16s__SRR2940934,394,0.014241821796493765
16s__SRR2940937,sv-1136:16s__SRR2940945,66,0.002385685884691849
16s__SRR2940937,sv-1149:16s__SRR2940923,56,0.0020242183264052053
16s__SRR2940937,sv-1178:16s__SRR2940923,46,0.0016627507681185613
16s__SRR2940937,sv-1189:16s__SRR2940956,18,0.0006506416049159588
16s__SRR2940937,sv-1238:16s__SRR2940987,14,0.0005060545816013013
16s__SRR2940937,sv-1254:16s__SRR2940932,157,0.005675040665100307
16s__SRR2940937,sv-1270:16s__SRR2940922,9,0.0003253208024579794
16s__SRR2940937,sv-1292:16s__SRR2940911,8,0.000289174046629315
16s__SRR2940937,sv-1354:16s__SRR2940945,58,0.002096511838062534
16s__SRR2940937,sv-1357:16s__SRR2940928,85,0.003072474245436472
16s__SRR2940937,sv-1428:16s__SRR2940945,37,0.0013374299656605819
16s__SRR2940937,sv-1476:16s__SRR2940913,18,0.0006506416049159588
16s__SRR2940937,sv-1520:16s__SRR2940928,88,0.0031809145129224653
16s__SRR2940937,sv-1561:16s__SRR2940912,157,0.005675040665100307
16s__SRR2940937,sv-1566:16s__SRR2940937,198,0.007157057654075547
16s__SRR2940937,sv-1586:16s__SRR2940937,208,0.00751852521236219
16s__SRR2940937,sv-1600:16s__SRR2940945,47,0.0016988975239472257
16s__SRR2940937,sv-1637:16s__SRR2940928,12,0.00043376106994397255
16s__SRR2940937,sv-1738:16s__SRR2940912,33,0.0011928429423459245
16s__SRR2940937,sv-1792:16s__SRR2940913,102,0.0036869690945237664
16s__SRR2940937,sv-1797:16s__SRR2940912,132,0.004771371769383698
16s__SRR2940937,sv-1807:16s__SRR2940987,12,0.00043376106994397255
16s__SRR2940937,sv-1905:16s__SRR2940916,50,0.0018073377914332189
16s__SRR2940937,sv-1938:16s__SRR2940934,1,3.6146755828664375e-05
16s__SRR2940937,sv-1993:16s__SRR2940937,200,0.0072293511657328755
16s__SRR2940937,sv-1999:16s__SRR2940937,384,0.013880354238207122
16s__SRR2940937,sv-2008:16s__SRR2940923,1,3.6146755828664375e-05
16s__SRR2940937,sv-2060:16s__SRR2940967,112,0.004048436652810411
16s__SRR2940937,sv-2112:16s__SRR2940937,540,0.019519248147478765
16s__SRR2940937,sv-2217:16s__SRR2940923,2,7.229351165732875e-05
16s__SRR2940937,sv-2232:16s__SRR2940934,3,0.00010844026748599314
16s__SRR2940937,sv-2259:16s__SRR2940937,597,0.021579613229712632
16s__SRR2940937,sv-2330:16s__SRR2940912,1,3.6146755828664375e-05
16s__SRR2940937,sv-2349:16s__SRR2940916,40,0.001445870233146575
16s__SRR2940937,sv-2376:16s__SRR2940935,262,0.009470450027110068
16s__SRR2940937,sv-2500:16s__SRR2940934,51,0.0018434845472618832
16s__SRR2940937,sv-2563:16s__SRR2940926,99,0.0035785288270377734
16s__SRR2940937,sv-2585:16s__SRR2940934,35,0.0012651364540032532
16s__SRR2940937,sv-2651:16s__SRR2940945,69,0.002494126152177842
16s__SRR2940937,sv-2781:16s__SRR2940945,200,0.0072293511657328755
16s__SRR2940937,sv-2803:16s__SRR2940934,2,7.229351165732875e-05
16s__SRR2940937,sv-3013:16s__SRR2940912,44,0.0015904572564612327
16s__SRR2940937,sv-3201:16s__SRR2940967,88,0.0031809145129224653
16s__SRR2940937,sv-3223:16s__SRR2940945,43,0.0015543105006325683
16s__SRR2940937,sv-3285:16s__SRR2940945,194,0.0070124706307608895
16s__SRR2940937,sv-3433:16s__SRR2940927,75,0.002711006687149828
16s__SRR2940937,sv-3467:16s__SRR2940945,61,0.002204952105548527
16s__SRR2940937,sv-3572:16s__SRR2940913,31,0.0011205494306885957
16s__SRR2940937,sv-3588:16s__SRR2940921,13,0.0004699078257726369
16s__SRR2940937,sv-3594:16s__SRR2940937,95,0.0034339418037231157
16s__SRR2940937,sv-3605:16s__SRR2940922,12,0.00043376106994397255
16s__SRR2940937,sv-3644:16s__SRR2940934,30,0.0010844026748599313
16s__SRR2940937,sv-3767:16s__SRR2940934,29,0.001048255919031267
16s__SRR2940937,sv-4159:16s__SRR2940930,70,0.0025302729080065064
16s__SRR2940937,sv-4210:16s__SRR2940945,3,0.00010844026748599314
16s__SRR2940937,sv-4389:16s__SRR2940923,3,0.00010844026748599314
16s__SRR2940937,sv-5080:16s__SRR2940913,54,0.0019519248147478764
16s__SRR2940937,sv-5106:16s__SRR2940923,7,0.00025302729080065066
16s__SRR2940937,sv-5140:16s__SRR2940934,1,3.6146755828664375e-05
16s__SRR2940937,sv-5197:16s__SRR2940913,29,0.001048255919031267
